5499991364,海不想遥远,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a> 那就是越来越不想上班哈哈哈哈，等待入职通知的日子不踏实并快乐着<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 12:32:42 +0800 2021,魅族16s旗舰手机
6600981571,秘而不宣的欢喜,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />这么开心的事可不敢想…… ",Sun Jun 13 23:00:44 +0800 2021,朱一龙的小笼包
2840798673,bo_Fan-,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />会变白，整个人会变开心，就是会容光焕发哦 ",Mon Jun 14 12:29:58 +0800 2021,iPhone客户端
1885286525,女神小野酱,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>冰箱里打王者荣耀，是什么体验 <a data-url=""http://t.cn/A6Vdr75G"" href=""https://video.weibo.com/show?fid=1034:4647750541967434"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">女神小野酱的微博视频</span></a> ",Sun Jun 13 22:12:53 +0800 2021,求关注❤️Android
5672199786,陆冰_bing,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />我为什么会刷到这 大数据筛选吗 ",Mon Jun 14 12:17:56 +0800 2021,iPhone客户端
5985242650,慕容忆初,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />其实不上班不代表无所事事<br />只要是每天活得有价值有追求<br />做自己的喜欢的事情，开心无压力就挺好<br />为啥一定是要朝九晚五的固定模式？<br />上班十几年了，不开心多过开心<br />生活不会按照你的预想来设定<br />被设定的生活已成定式，无力改变<br />如果可以重来，然而仅仅只是如果了 ",Mon Jun 14 10:23:51 +0800 2021,微博 weibo.com
1652069361,胡晓辉深度财经,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />不同人有不同的生活，自律积极阳光的人，会安排好丰富多彩的生活，人是群居动物，比较钟南山上，一洞窟，油灯为伴苦修行是少数，即便如此，也是有人生目标<br />没有人生目标，还是会颓废无聊 ",Mon Jun 14 06:51:32 +0800 2021,HUAWEI Mate 20 X
1112928761,深圳小天,"拜登夫妇到温莎堡与英女王享用下午茶<br />英女王在温莎堡接见到访的拜登夫妇，并为两人举行欢迎仪式，拜登在指挥官陪同下检阅御林军，并观看步操表演，三人之后在温莎堡享用下午茶。<br />拜登是英女王任内接见的第十三位在任美国总统，拜登夫妇已邀请英女王到访白宫。<br />78岁的拜登之后出发到布鲁塞尔出席北约峰 ...<a href=""/status/4647913261891953"">全文</a>",Mon Jun 14 08:58:57 +0800 2021,深圳小天超话
1590088022,街角的超市卖冰淇淋,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a> 我最多有八个月不上班，还是好好的，有更多时间思考，有时间旅游，有时间工作日看电影逛街，生活为什么要周而复始、快马加鞭。 ",Mon Jun 14 12:09:08 +0800 2021,iPad air
5241887994,小娴子么么哒,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />只要有钱，未来就会越来越好，并充满期待；<br />如果没钱，只会越来越穷，且越来越懒，看不到光亮。 ",Mon Jun 14 12:08:51 +0800 2021,微博 weibo.com
5380501825,昌江发布,"只要思想不滑坡，办法总比困难多👍<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>  <a data-url=""http://t.cn/A6VgENQE"" href=""https://video.weibo.com/show?fid=1034:4647328347521139"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">奇趣视野的微博视频</span></a> ",Mon Jun 14 12:05:36 +0800 2021,微博视频号
2132006401,我是归止,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />从焦虑到麻木···<br /><span class=""url-icon""><img alt=[汗] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_han-d8ebda66d3.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[傻眼] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-4e8000eba9.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[吃惊] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chijing-59b444adb6.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[思考] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-ff9602dd08.png"" style=""width:1em; height:1em;"" /></span><br />长期脱离社会的生活，<br />活在家庭的琐事里，<br />有点迷茫，却又在思考里。<br />重点是：<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[伤心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_shangxin-49b2fe44a6.png"" style=""width:1em; height:1em;"" /></span>“懒”<br />懒惰的毛病越是待久了会越严重。<br />每天睡前给自己立很多目标，<br />第二天一早，找很多理由和借口！<br />刷一本又一本小说，<br />听了一个又一个 ...<a href=""/status/4647960111219645"">全文</a>",Mon Jun 14 12:05:07 +0800 2021,微博视频号
1826111200,不卑不亢肖刚烈今天笑了吗,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>不上班两年过，然后发现自己珠圆玉润和同龄人格格不入，显得仿佛是个刚毕业的大学生，上班两年后再看自己，双目浮肿，脸部蜡黄，光洁不再全是痘印痘痘肌，关键还压力胖了20斤，太过难受都不说别的了，就是难受！！！<span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-c95268c034.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 12:04:59 +0800 2021,OnePlus 8 Pro
2942159911,小可可可妮,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>去年8月开始玩了大半年 今年4月才上班，平时买了好多吃的，没事就出去玩，后果就是长胖10斤<span class=""url-icon""><img alt=[掌宝哭泣] src=""https://h5.sinaimg.cn/m/emoticon/icon/oasis/palmtreasure_05-85e3052430.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[委屈] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_weiqu-758386fa64.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 11:55:52 +0800 2021,iPhone 12
7620928557,日本语言学校直申日本留学,"Tokyo Roar 东京 -1 <a href='/n/微博VLOG'>@微博VLOG</a>  <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>  <a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E7%AB%AF%E5%8D%88%23&isnewpage=1&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#端午#</span></a> <a data-url=""http://t.cn/A6VgELr1"" href=""https://video.weibo.com/show?fid=1034:4647956633288722"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">日本语言学校直申日本留学的微博视频</span></a> ",Mon Jun 14 11:55:23 +0800 2021,VLOG超话
1049482352,见川必须早睡不要作死,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>  我就基本没上过几天班，没啥后果，能工作就没啥后果，长期不赚钱就会有严重后果了。。。之前一亲戚说，呦，啥工作呀？不上班都有钱赚，给我介绍介绍呗？我就说，好呀！你看看你是能写还是能画，只要你能，有的是人买单的。他就闭嘴了<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 11:53:48 +0800 2021,微博国际版
1774965254,_鸵鸟鸵鸟小姐_,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />后果就是开心啊，爽歪歪<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span><br />心情舒畅，吃嘛嘛香<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 11:49:17 +0800 2021,iPhone客户端
6018560006,人-闲-桂-花-落,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><a href='/n/人见人爱的土豆瘦小胖'>@人见人爱的土豆瘦小胖</a> <span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span>今天竟然出了这个……颇有点……<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 11:47:28 +0800 2021,HUAWEI Mate 30 Pro
2163417162,刑法张宇琛,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a>工作=价值感+收入，如果长期不上班的人，可以在不依附于他人的前提下，获得这两项持续稳定的供给，不上班就没有问题<span class=""url-icon""><img alt=[牛年大吉] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/gt_niuc-a84a40ea2d.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[牛年大吉] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/gt_niuc-a84a40ea2d.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 09:00:06 +0800 2021,HUAWEI Mate 30 5G
5308625464,婉儿与你-,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&extparam=%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%95%BF%E6%9C%9F%E4%B8%8D%E4%B8%8A%E7%8F%AD%E4%BC%9A%E5%AF%BC%E8%87%B4%E4%BB%80%E4%B9%88%E5%90%8E%E6%9E%9C%23"" data-hide=""""><span class=""surl-text"">#长期不上班会导致什么后果#</span></a><br />不上班会导致什么不晓得<br />但是长期上班一定会获得颈椎病<span class=""url-icon""><img alt=[裂开] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fc_liekai-9df295d44f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[裂开] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fc_liekai-9df295d44f.png"" style=""width:1em; height:1em;"" /></span> ",Mon Jun 14 11:46:47 +0800 2021,小米10
